scenario_id,incident_id,disaster_type,severity,people_affected,resource_id,resource_type,distance_km,resource_capacity,current_workload,future_demand,capability_score,allocation_cost
458,I458_2,Flood,70,247,R458_7,Flood Rescue Team,4.46,37,3,24,1.0,134.3
458,I458_2,Flood,70,247,R458_8,Medical Response Team,12.26,13,5,1,0.0,100000
458,I458_3,Forest Fire,36,338,R458_1,Medical Response Team,8.24,15,5,40,0.0,100000
458,I458_3,Forest Fire,36,338,R458_2,Search and Rescue Unit,25.02,7,4,50,0.0,100000
458,I458_3,Forest Fire,36,338,R458_3,Flood Rescue Team,10.61,37,1,22,0.0,100000
458,I458_3,Forest Fire,36,338,R458_4,Flood Rescue Team,25.25,24,0,96,0.0,100000
458,I458_3,Forest Fire,36,338,R458_5,Fire Unit,28.9,36,1,45,1.0,236.15
458,I458_3,Forest Fire,36,338,R458_6,Fire and Rescue Unit,11.16,12,2,57,1.0,156.45
458,I458_3,Forest Fire,36,338,R458_7,Flood Rescue Team,6.23,37,3,24,0.0,100000
458,I458_3,Forest Fire,36,338,R458_8,Medical Response Team,2.47,13,5,1,0.0,100000
458,I458_4,Earthquake,94,399,R458_1,Medical Response Team,25.16,15,5,40,0.6,279.4
458,I458_4,Earthquake,94,399,R458_2,Search and Rescue Unit,19.59,7,4,50,1.0,232.05
458,I458_4,Earthquake,94,399,R458_3,Flood Rescue Team,1.05,37,1,22,0.4,138.35
458,I458_4,Earthquake,94,399,R458_4,Flood Rescue Team,7.33,24,0,96,0.4,182.25
458,I458_4,Earthquake,94,399,R458_5,Fire Unit,2.71,36,1,45,0.5,148.4
458,I458_4,Earthquake,94,399,R458_6,Fire and Rescue Unit,22.25,12,2,57,0.7,247.1
458,I458_4,Earthquake,94,399,R458_7,Flood Rescue Team,2.99,37,3,24,0.4,160.55
458,I458_4,Earthquake,94,399,R458_8,Medical Response Team,6.98,13,5,1,0.6,178.75
458,I458_5,Cyclone,41,186,R458_1,Medical Response Team,11.44,15,5,40,0.4,197.6
458,I458_5,Cyclone,41,186,R458_2,Search and Rescue Unit,6.42,7,4,50,0.8,153.0
458,I458_5,Cyclone,41,186,R458_3,Flood Rescue Team,18.77,37,1,22,0.8,189.75
458,I458_5,Cyclone,41,186,R458_4,Flood Rescue Team,4.47,24,0,96,0.8,130.75
458,I458_5,Cyclone,41,186,R458_5,Fire Unit,9.29,36,1,45,0.4,164.1
458,I458_5,Cyclone,41,186,R458_6,Fire and Rescue Unit,14.18,12,2,57,0.6,189.55
458,I458_5,Cyclone,41,186,R458_7,Flood Rescue Team,3.06,37,3,24,0.8,123.7
458,I458_5,Cyclone,41,186,R458_8,Medical Response Team,17.96,13,5,1,0.4,220.45
459,I459_1,Cyclone,79,249,R459_1,Ambulance,10.1,32,3,16,0.0,100000
459,I459_1,Cyclone,79,249,R459_2,Fire and Rescue Unit,14.16,20,1,90,0.6,206.9
459,I459_1,Cyclone,79,249,R459_3,Search and Rescue Unit,6.4,2,0,73,0.8,149.85
459,I459_2,Lightning,24,165,R459_1,Ambulance,13.0,32,3,16,0.8,164.6
459,I459_2,Lightning,24,165,R459_2,Fire and Rescue Unit,13.62,20,1,90,0.0,100000
459,I459_2,Lightning,24,165,R459_3,Search and Rescue Unit,13.06,2,0,73,0.0,100000
459,I459_3,Urban Fire,71,144,R459_1,Ambulance,4.83,32,3,16,0.0,100000
459,I459_3,Urban Fire,71,144,R459_2,Fire and Rescue Unit,7.08,20,1,90,1.0,152.3
459,I459_3,Urban Fire,71,144,R459_3,Search and Rescue Unit,3.78,2,0,73,0.5,145.55
459,I459_4,Heatwave,71,57,R459_1,Ambulance,29.5,32,3,16,0.7,269.9
459,I459_4,Heatwave,71,57,R459_2,Fire and Rescue Unit,26.64,20,1,90,0.0,100000
459,I459_4,Heatwave,71,57,R459_3,Search and Rescue Unit,23.7,2,0,73,0.0,100000
459,I459_5,Earthquake,73,426,R459_1,Ambulance,3.88,32,3,16,0.4,154.6
459,I459_5,Earthquake,73,426,R459_2,Fire and Rescue Unit,19.47,20,1,90,0.7,227.05
459,I459_5,Earthquake,73,426,R459_3,Search and Rescue Unit,23.88,2,0,73,1.0,226.85
460,I460_1,Earthquake,45,367,R460_1,Disaster Response Team,18.9,31,1,59,1.0,193.25
460,I460_1,Earthquake,45,367,R460_2,Multi-Purpose Emergency Unit,1.83,44,3,66,0.8,129.65
460,I460_1,Earthquake,45,367,R460_3,Search and Rescue Unit,8.68,32,3,96,1.0,163.4
460,I460_1,Earthquake,45,367,R460_4,Ambulance,13.14,29,5,26,0.4,204.2
460,I460_1,Earthquake,45,367,R460_5,Medical Response Team,2.55,40,2,23,0.6,124.5
460,I460_2,Lightning,32,200,R460_1,Disaster Response Team,10.17,31,1,59,0.0,100000
460,I460_2,Lightning,32,200,R460_2,Multi-Purpose Emergency Unit,10.54,44,3,66,0.7,172.0
460,I460_2,Lightning,32,200,R460_3,Search and Rescue Unit,15.59,32,3,96,0.0,100000
460,I460_2,Lightning,32,200,R460_4,Ambulance,13.52,29,5,26,0.8,184.9
460,I460_2,Lightning,32,200,R460_5,Medical Response Team,29.94,40,2,23,0.9,244.25
460,I460_3,Flood,64,142,R460_1,Disaster Response Team,25.16,31,1,59,0.8,240.15
460,I460_3,Flood,64,142,R460_2,Multi-Purpose Emergency Unit,15.09,44,3,66,0.8,203.55
460,I460_3,Flood,64,142,R460_3,Search and Rescue Unit,18.66,32,3,96,0.7,232.9
460,I460_3,Flood,64,142,R460_4,Ambulance,6.07,29,5,26,0.0,100000
460,I460_3,Flood,64,142,R460_5,Medical Response Team,9.34,40,2,23,0.0,100000
460,I460_4,Urban Fire,56,60,R460_1,Disaster Response Team,5.89,31,1,59,0.6,148.6
460,I460_4,Urban Fire,56,60,R460_2,Multi-Purpose Emergency Unit,26.53,44,3,66,0.7,261.55
460,I460_4,Urban Fire,56,60,R460_3,Search and Rescue Unit,8.97,32,3,96,0.5,189.25
460,I460_4,Urban Fire,56,60,R460_4,Ambulance,6.97,29,5,26,0.0,100000
460,I460_4,Urban Fire,56,60,R460_5,Medical Response Team,9.58,40,2,23,0.0,100000
461,I461_1,Medical Emergency,64,220,R461_1,Medical Response Team,25.34,30,4,97,1.0,260.55
461,I461_1,Medical Emergency,64,220,R461_2,Ambulance,4.54,12,2,37,1.0,129.55
461,I461_1,Medical Emergency,64,220,R461_3,Search and Rescue Unit,17.0,49,1,48,0.0,100000
461,I461_2,Flood,62,408,R461_1,Medical Response Team,1.72,30,4,97,0.0,100000
461,I461_2,Flood,62,408,R461_2,Ambulance,20.8,12,2,37,0.0,100000
461,I461_2,Flood,62,408,R461_3,Search and Rescue Unit,5.6,49,1,48,0.7,142.8
461,I461_3,Earthquake,45,257,R461_1,Medical Response Team,15.71,30,4,97,0.6,220.8
461,I461_3,Earthquake,45,257,R461_2,Ambulance,22.15,12,2,37,0.4,234.0
461,I461_3,Earthquake,45,257,R461_3,Search and Rescue Unit,8.35,49,1,48,1.0,137.75
461,I461_4,Urban Fire,69,294,R461_1,Medical Response Team,19.76,30,4,97,0.0,100000
461,I461_4,Urban Fire,69,294,R461_2,Ambulance,29.39,12,2,37,0.0,100000
461,I461_4,Urban Fire,69,294,R461_3,Search and Rescue Unit,0.59,49,1,48,0.5,128.55
462,I462_1,Urban Fire,81,380,R462_1,Search and Rescue Unit,19.24,39,4,2,0.5,233.1
462,I462_1,Urban Fire,81,380,R462_2,Ambulance,22.24,39,1,61,0.0,100000
462,I462_1,Urban Fire,81,380,R462_3,Fire Unit,9.16,18,5,54,1.0,181.7
462,I462_1,Urban Fire,81,380,R462_4,Ambulance,13.94,21,3,82,0.0,100000
462,I462_2,Landslide,54,90,R462_1,Search and Rescue Unit,28.71,39,4,2,1.0,249.65
462,I462_2,Landslide,54,90,R462_2,Ambulance,15.92,39,1,61,0.0,100000
462,I462_2,Landslide,54,90,R462_3,Fire Unit,8.64,18,5,54,0.0,100000
462,I462_2,Landslide,54,90,R462_4,Ambulance,13.98,21,3,82,0.0,100000
462,I462_3,Medical Emergency,31,201,R462_1,Search and Rescue Unit,12.19,39,4,2,0.0,100000
462,I462_3,Medical Emergency,31,201,R462_2,Ambulance,11.57,39,1,61,1.0,151.5
462,I462_3,Medical Emergency,31,201,R462_3,Fire Unit,16.5,18,5,54,0.0,100000
462,I462_3,Medical Emergency,31,201,R462_4,Ambulance,13.82,21,3,82,1.0,180.0
462,I462_4,Flood,55,121,R462_1,Search and Rescue Unit,19.73,39,4,2,0.7,217.15
462,I462_4,Flood,55,121,R462_2,Ambulance,25.76,39,1,61,0.0,100000
462,I462_4,Flood,55,121,R462_3,Fire Unit,26.41,18,5,54,0.0,100000
462,I462_4,Flood,55,121,R462_4,Ambulance,8.06,21,3,82,0.0,100000
463,I463_1,Flood,90,474,R463_1,Ambulance,10.46,5,1,57,0.0,100000
463,I463_1,Flood,90,474,R463_2,Multi-Purpose Emergency Unit,1.58,46,1,73,0.8,136.15
463,I463_1,Flood,90,474,R463_3,Fire Unit,21.32,2,4,39,0.0,100000
463,I463_1,Flood,90,474,R463_4,Search and Rescue Unit,13.6,4,5,58,0.7,220.5
463,I463_1,Flood,90,474,R463_5,Fire and Rescue Unit,27.49,3,2,30,0.0,100000
463,I463_1,Flood,90,474,R463_6,Search and Rescue Unit,17.97,28,3,4,0.7,216.85
463,I463_2,Lightning,28,189,R463_1,Ambulance,7.75,5,1,57,0.8,138.2
463,I463_2,Lightning,28,189,R463_2,Multi-Purpose Emergency Unit,1.3,46,1,73,0.7,113.95
463,I463_2,Lightning,28,189,R463_3,Fire Unit,14.75,2,4,39,0.0,100000
463,I463_2,Lightning,28,189,R463_4,Search and Rescue Unit,13.48,4,5,58,0.0,100000
463,I463_2,Lightning,28,189,R463_5,Fire and Rescue Unit,6.72,3,2,30,0.0,100000
463,I463_2,Lightning,28,189,R463_6,Search and Rescue Unit,24.61,28,3,4,0.0,100000
463,I463_3,Medical Emergency,58,452,R463_1,Ambulance,14.39,5,1,57,1.0,175.4
463,I463_3,Medical Emergency,58,452,R463_2,Multi-Purpose Emergency Unit,23.85,46,1,73,0.7,238.7
463,I463_3,Medical Emergency,58,452,R463_3,Fire Unit,27.19,2,4,39,0.0,100000
463,I463_3,Medical Emergency,58,452,R463_4,Search and Rescue Unit,16.67,4,5,58,0.0,100000
463,I463_3,Medical Emergency,58,452,R463_5,Fire and Rescue Unit,4.5,3,2,30,0.0,100000
463,I463_3,Medical Emergency,58,452,R463_6,Search and Rescue Unit,22.18,28,3,4,0.0,100000
463,I463_4,Earthquake,31,266,R463_1,Ambulance,12.91,5,1,57,0.4,181.2
463,I463_4,Earthquake,31,266,R463_2,Multi-Purpose Emergency Unit,26.69,46,1,73,0.8,238.1
463,I463_4,Earthquake,31,266,R463_3,Fire Unit,14.52,2,4,39,0.5,198.75
463,I463_4,Earthquake,31,266,R463_4,Search and Rescue Unit,17.45,4,5,58,1.0,204.15
463,I463_4,Earthquake,31,266,R463_5,Fire and Rescue Unit,8.8,3,2,30,0.7,147.9
463,I463_4,Earthquake,31,266,R463_6,Search and Rescue Unit,2.9,28,3,4,1.0,105.9
463,I463_5,Forest Fire,67,419,R463_1,Ambulance,0.98,5,1,57,0.0,100000
463,I463_5,Forest Fire,67,419,R463_2,Multi-Purpose Emergency Unit,15.6,46,1,73,0.7,201.05
463,I463_5,Forest Fire,67,419,R463_3,Fire Unit,15.49,2,4,39,1.0,198.0
463,I463_5,Forest Fire,67,419,R463_4,Search and Rescue Unit,15.46,4,5,58,0.0,100000
463,I463_5,Forest Fire,67,419,R463_5,Fire and Rescue Unit,10.21,3,2,30,1.0,157.35
463,I463_5,Forest Fire,67,419,R463_6,Search and Rescue Unit,15.32,28,3,4,0.0,100000
464,I464_1,Cyclone,93,213,R464_1,Multi-Purpose Emergency Unit,2.56,27,0,94,0.8,141.5
464,I464_1,Cyclone,93,213,R464_2,Search and Rescue Unit,23.01,42,2,2,0.8,232.75
464,I464_1,Cyclone,93,213,R464_3,Medical Response Team,17.55,38,1,17,0.4,219.2
464,I464_1,Cyclone,93,213,R464_4,Fire Unit,28.88,46,3,7,0.4,285.35
464,I464_1,Cyclone,93,213,R464_5,Medical Response Team,26.94,43,4,54,0.4,293.4
464,I464_1,Cyclone,93,213,R464_6,Fire Unit,0.94,36,3,87,0.4,165.65
464,I464_1,Cyclone,93,213,R464_7,Multi-Purpose Emergency Unit,6.15,3,3,50,0.8,166.45
464,I464_1,Cyclone,93,213,R464_8,Disaster Response Team,24.38,13,0,97,0.9,247.35
464,I464_2,Lightning,46,156,R464_1,Multi-Purpose Emergency Unit,17.65,27,0,94,0.7,202.15
464,I464_2,Lightning,46,156,R464_2,Search and Rescue Unit,23.12,42,2,2,0.0,100000
464,I464_2,Lightning,46,156,R464_3,Medical Response Team,15.51,38,1,17,0.9,170.2
464,I464_2,Lightning,46,156,R464_4,Fire Unit,18.66,46,3,7,0.0,100000
464,I464_2,Lightning,46,156,R464_5,Medical Response Team,20.35,43,4,54,0.9,221.65
464,I464_2,Lightning,46,156,R464_6,Fire Unit,17.22,36,3,87,0.0,100000
464,I464_2,Lightning,46,156,R464_7,Multi-Purpose Emergency Unit,16.33,3,3,50,0.7,202.55
464,I464_2,Lightning,46,156,R464_8,Disaster Response Team,5.21,13,0,97,0.0,100000
464,I464_3,Forest Fire,41,357,R464_1,Multi-Purpose Emergency Unit,4.04,27,0,94,0.7,132.1
464,I464_3,Forest Fire,41,357,R464_2,Search and Rescue Unit,5.04,42,2,2,0.0,100000
464,I464_3,Forest Fire,41,357,R464_3,Medical Response Team,21.22,38,1,17,0.0,100000
464,I464_3,Forest Fire,41,357,R464_4,Fire Unit,28.99,46,3,7,1.0,241.1
464,I464_3,Forest Fire,41,357,R464_5,Medical Response Team,23.2,43,4,54,0.0,100000
464,I464_3,Forest Fire,41,357,R464_6,Fire Unit,23.29,36,3,87,1.0,232.6
464,I464_3,Forest Fire,41,357,R464_7,Multi-Purpose Emergency Unit,7.38,3,3,50,0.7,155.8
464,I464_3,Forest Fire,41,357,R464_8,Disaster Response Team,3.17,13,0,97,0.0,100000
464,I464_4,Earthquake,85,356,R464_1,Multi-Purpose Emergency Unit,22.26,27,0,94,0.8,236.8
464,I464_4,Earthquake,85,356,R464_2,Search and Rescue Unit,27.7,42,2,2,1.0,245.0
464,I464_4,Earthquake,85,356,R464_3,Medical Response Team,16.25,38,1,17,0.6,201.5
464,I464_4,Earthquake,85,356,R464_4,Fire Unit,24.76,46,3,7,0.5,257.55
464,I464_4,Earthquake,85,356,R464_5,Medical Response Team,9.58,43,4,54,0.6,195.4
464,I464_4,Earthquake,85,356,R464_6,Fire Unit,8.24,36,3,87,0.5,194.95
464,I464_4,Earthquake,85,356,R464_7,Multi-Purpose Emergency Unit,12.45,3,3,50,0.8,194.75
464,I464_4,Earthquake,85,356,R464_8,Disaster Response Team,9.11,13,0,97,1.0,163.8
465,I465_1,Urban Fire,31,346,R465_1,Search and Rescue Unit,24.68,21,5,81,0.5,266.05
465,I465_1,Urban Fire,31,346,R465_2,Ambulance,13.46,9,2,45,0.0,100000
465,I465_1,Urban Fire,31,346,R465_3,Fire and Rescue Unit,0.56,30,0,48,1.0,87.2
465,I465_1,Urban Fire,31,346,R465_4,Flood Rescue Team,8.12,6,4,43,0.0,100000
465,I465_2,Forest Fire,50,491,R465_1,Search and Rescue Unit,18.41,21,5,81,0.0,100000
465,I465_2,Forest Fire,50,491,R465_2,Ambulance,5.29,9,2,45,0.0,100000
465,I465_2,Forest Fire,50,491,R465_3,Fire and Rescue Unit,29.98,30,0,48,1.0,241.9
465,I465_2,Forest Fire,50,491,R465_4,Flood Rescue Team,7.34,6,4,43,0.0,100000
466,I466_1,Forest Fire,29,239,R466_1,Ambulance,28.14,26,5,48,0.0,100000
466,I466_1,Forest Fire,29,239,R466_2,Medical Response Team,29.33,44,1,86,0.0,100000
466,I466_1,Forest Fire,29,239,R466_3,Fire Unit,12.66,23,5,67,1.0,181.65
466,I466_1,Forest Fire,29,239,R466_4,Ambulance,9.3,8,3,83,0.0,100000
466,I466_1,Forest Fire,29,239,R466_5,Medical Response Team,13.66,39,5,84,0.0,100000
466,I466_1,Forest Fire,29,239,R466_6,Flood Rescue Team,1.91,43,4,11,0.0,100000
466,I466_1,Forest Fire,29,239,R466_7,Search and Rescue Unit,1.42,2,1,57,0.0,100000
466,I466_1,Forest Fire,29,239,R466_8,Ambulance,19.06,9,3,6,0.0,100000
466,I466_2,Cyclone,88,58,R466_1,Ambulance,1.43,26,5,48,0.0,100000
466,I466_2,Cyclone,88,58,R466_2,Medical Response Team,19.4,44,1,86,0.4,243.7
466,I466_2,Cyclone,88,58,R466_3,Fire Unit,26.05,23,5,67,0.4,296.2
466,I466_2,Cyclone,88,58,R466_4,Ambulance,25.84,8,3,83,0.0,100000
466,I466_2,Cyclone,88,58,R466_5,Medical Response Team,13.9,39,5,84,0.4,239.7
466,I466_2,Cyclone,88,58,R466_6,Flood Rescue Team,12.36,43,4,11,0.8,191.75
466,I466_2,Cyclone,88,58,R466_7,Search and Rescue Unit,16.1,2,1,57,0.8,203.95
466,I466_2,Cyclone,88,58,R466_8,Ambulance,18.22,9,3,6,0.0,100000
466,I466_3,Landslide,73,242,R466_1,Ambulance,12.73,26,5,48,0.0,100000
466,I466_3,Landslide,73,242,R466_2,Medical Response Team,5.63,44,1,86,0.0,100000
466,I466_3,Landslide,73,242,R466_3,Fire Unit,26.17,23,5,67,0.0,100000
466,I466_3,Landslide,73,242,R466_4,Ambulance,9.23,8,3,83,0.0,100000
466,I466_3,Landslide,73,242,R466_5,Medical Response Team,9.32,39,5,84,0.0,100000
466,I466_3,Landslide,73,242,R466_6,Flood Rescue Team,16.03,43,4,11,0.7,208.1
466,I466_3,Landslide,73,242,R466_7,Search and Rescue Unit,22.69,2,1,57,1.0,222.9
466,I466_3,Landslide,73,242,R466_8,Ambulance,1.39,9,3,6,0.0,100000
466,I466_4,Earthquake,84,441,R466_1,Ambulance,25.59,26,5,48,0.4,287.55
466,I466_4,Earthquake,84,441,R466_2,Medical Response Team,14.0,44,1,86,0.6,207.1
466,I466_4,Earthquake,84,441,R466_3,Fire Unit,15.73,23,5,67,0.5,239.0
466,I466_4,Earthquake,84,441,R466_4,Ambulance,19.96,8,3,83,0.4,256.15
466,I466_4,Earthquake,84,441,R466_5,Medical Response Team,29.0,39,5,84,0.6,305.6
466,I466_4,Earthquake,84,441,R466_6,Flood Rescue Team,28.57,43,4,11,0.4,287.2
466,I466_4,Earthquake,84,441,R466_7,Search and Rescue Unit,5.92,2,1,57,1.0,143.45
466,I466_4,Earthquake,84,441,R466_8,Ambulance,19.58,9,3,6,0.4,235.0
467,I467_1,Earthquake,74,480,R467_1,Fire and Rescue Unit,7.58,9,1,60,0.7,160.5
467,I467_1,Earthquake,74,480,R467_2,Fire and Rescue Unit,4.04,27,1,1,0.7,128.05
467,I467_1,Earthquake,74,480,R467_3,Ambulance,2.18,35,1,2,0.4,131.0
467,I467_2,Lightning,95,351,R467_1,Fire and Rescue Unit,22.84,9,1,60,0.0,100000
467,I467_2,Lightning,95,351,R467_2,Fire and Rescue Unit,5.67,27,1,1,0.0,100000
467,I467_2,Lightning,95,351,R467_3,Ambulance,27.72,35,1,2,0.8,251.1
467,I467_3,Heatwave,34,369,R467_1,Fire and Rescue Unit,6.24,9,1,60,0.0,100000
467,I467_3,Heatwave,34,369,R467_2,Fire and Rescue Unit,27.09,27,1,1,0.0,100000
467,I467_3,Heatwave,34,369,R467_3,Ambulance,8.3,35,1,2,0.7,133.6
467,I467_4,Cyclone,96,453,R467_1,Fire and Rescue Unit,8.45,9,1,60,0.6,177.65
467,I467_4,Cyclone,96,453,R467_2,Fire and Rescue Unit,10.12,27,1,1,0.6,171.25
467,I467_4,Cyclone,96,453,R467_3,Ambulance,18.05,35,1,2,0.0,100000
468,I468_1,Heatwave,82,461,R468_1,Medical Response Team,9.16,44,5,18,0.9,177.1
468,I468_1,Heatwave,82,461,R468_2,Medical Response Team,11.58,12,5,47,0.9,196.45
468,I468_1,Heatwave,82,461,R468_3,Disaster Response Team,4.42,28,4,2,0.0,100000
468,I468_1,Heatwave,82,461,R468_4,Fire Unit,23.06,11,1,58,0.0,100000
468,I468_1,Heatwave,82,461,R468_5,Search and Rescue Unit,20.85,17,0,23,0.0,100000
468,I468_1,Heatwave,82,461,R468_6,Medical Response Team,1.74,38,3,51,0.9,136.25
468,I468_1,Heatwave,82,461,R468_7,Ambulance,10.97,17,4,48,0.7,195.65
468,I468_1,Heatwave,82,461,R468_8,Multi-Purpose Emergency Unit,21.1,2,1,96,0.6,244.3
468,I468_2,Landslide,20,42,R468_1,Medical Response Team,13.03,44,5,18,0.0,100000
468,I468_2,Landslide,20,42,R468_2,Medical Response Team,15.29,12,5,47,0.0,100000
468,I468_2,Landslide,20,42,R468_3,Disaster Response Team,2.84,28,4,2,0.9,110.7
468,I468_2,Landslide,20,42,R468_4,Fire Unit,16.22,11,1,58,0.0,100000
468,I468_2,Landslide,20,42,R468_5,Search and Rescue Unit,13.47,17,0,23,1.0,141.1
468,I468_2,Landslide,20,42,R468_6,Medical Response Team,11.33,38,3,51,0.0,100000
468,I468_2,Landslide,20,42,R468_7,Ambulance,28.28,17,4,48,0.0,100000
468,I468_2,Landslide,20,42,R468_8,Multi-Purpose Emergency Unit,20.55,2,1,96,0.8,208.75
468,I468_3,Urban Fire,42,6,R468_1,Medical Response Team,29.14,44,5,18,0.0,100000
468,I468_3,Urban Fire,42,6,R468_2,Medical Response Team,26.27,12,5,47,0.0,100000
468,I468_3,Urban Fire,42,6,R468_3,Disaster Response Team,24.9,28,4,2,0.6,181.8
468,I468_3,Urban Fire,42,6,R468_4,Fire Unit,8.52,11,1,58,1.0,79.9
468,I468_3,Urban Fire,42,6,R468_5,Search and Rescue Unit,26.38,17,0,23,0.5,174.45
468,I468_3,Urban Fire,42,6,R468_6,Medical Response Team,15.55,38,3,51,0.0,100000
468,I468_3,Urban Fire,42,6,R468_7,Ambulance,4.83,17,4,48,0.0,100000
468,I468_3,Urban Fire,42,6,R468_8,Multi-Purpose Emergency Unit,10.89,2,1,96,0.7,173.25
469,I469_1,Forest Fire,72,78,R469_1,Multi-Purpose Emergency Unit,17.13,40,4,67,0.7,227.2
469,I469_1,Forest Fire,72,78,R469_2,Fire and Rescue Unit,4.3,20,4,9,1.0,136.55
469,I469_1,Forest Fire,72,78,R469_3,Flood Rescue Team,11.82,25,4,39,0.0,100000
469,I469_1,Forest Fire,72,78,R469_4,Multi-Purpose Emergency Unit,12.25,44,1,17,0.7,172.3
469,I469_1,Forest Fire,72,78,R469_5,Ambulance,29.01,18,1,77,0.0,100000
469,I469_1,Forest Fire,72,78,R469_6,Fire and Rescue Unit,28.48,13,1,52,1.0,250.2
469,I469_2,Landslide,45,492,R469_1,Multi-Purpose Emergency Unit,17.29,40,4,67,0.8,213.2
469,I469_2,Landslide,45,492,R469_2,Fire and Rescue Unit,12.54,20,4,9,0.4,190.95
469,I469_2,Landslide,45,492,R469_3,Flood Rescue Team,6.08,25,4,39,0.7,154.15
469,I469_2,Landslide,45,492,R469_4,Multi-Purpose Emergency Unit,10.67,44,1,17,0.8,149.6
469,I469_2,Landslide,45,492,R469_5,Ambulance,18.5,18,1,77,0.0,100000
469,I469_2,Landslide,45,492,R469_6,Fire and Rescue Unit,17.91,13,1,52,0.4,210.55
469,I469_3,Flood,36,119,R469_1,Multi-Purpose Emergency Unit,26.75,40,4,67,0.8,256.9
469,I469_3,Flood,36,119,R469_2,Fire and Rescue Unit,18.22,20,4,9,0.0,100000
469,I469_3,Flood,36,119,R469_3,Flood Rescue Team,24.72,25,4,39,1.0,231.75
469,I469_3,Flood,36,119,R469_4,Multi-Purpose Emergency Unit,17.85,44,1,17,0.8,181.9
469,I469_3,Flood,36,119,R469_5,Ambulance,22.25,18,1,77,0.0,100000
469,I469_3,Flood,36,119,R469_6,Fire and Rescue Unit,23.84,13,1,52,0.0,100000
469,I469_4,Medical Emergency,74,20,R469_1,Multi-Purpose Emergency Unit,22.15,40,4,67,0.7,193.1
469,I469_4,Medical Emergency,74,20,R469_2,Fire and Rescue Unit,7.81,20,4,9,0.0,100000
469,I469_4,Medical Emergency,74,20,R469_3,Flood Rescue Team,9.96,25,4,39,0.0,100000
469,I469_4,Medical Emergency,74,20,R469_4,Multi-Purpose Emergency Unit,16.81,44,1,17,0.7,135.9
469,I469_4,Medical Emergency,74,20,R469_5,Ambulance,14.59,18,1,77,1.0,187.8
469,I469_4,Medical Emergency,74,20,R469_6,Fire and Rescue Unit,29.19,13,1,52,0.0,100000
469,I469_5,Urban Fire,68,207,R469_1,Multi-Purpose Emergency Unit,16.9,40,4,67,0.7,224.45
469,I469_5,Urban Fire,68,207,R469_2,Fire and Rescue Unit,14.19,20,4,9,1.0,184.4
469,I469_5,Urban Fire,68,207,R469_3,Flood Rescue Team,15.12,25,4,39,0.0,100000
469,I469_5,Urban Fire,68,207,R469_4,Multi-Purpose Emergency Unit,18.52,44,1,17,0.7,202.05
469,I469_5,Urban Fire,68,207,R469_5,Ambulance,11.48,18,1,77,0.0,100000
469,I469_5,Urban Fire,68,207,R469_6,Fire and Rescue Unit,23.54,13,1,52,1.0,223.9
470,I470_1,Earthquake,52,269,R470_1,Medical Response Team,9.28,40,1,12,0.6,152.2
470,I470_1,Earthquake,52,269,R470_2,Search and Rescue Unit,19.74,14,4,67,1.0,220.25
470,I470_1,Earthquake,52,269,R470_3,Disaster Response Team,19.92,50,4,10,1.0,206.9
470,I470_1,Earthquake,52,269,R470_4,Flood Rescue Team,14.26,10,3,1,0.4,194.35
470,I470_1,Earthquake,52,269,R470_5,Ambulance,12.27,2,0,37,0.4,175.4
470,I470_2,Forest Fire,42,26,R470_1,Medical Response Team,25.28,40,1,12,0.0,100000
470,I470_2,Forest Fire,42,26,R470_2,Search and Rescue Unit,21.87,14,4,67,0.0,100000
470,I470_2,Forest Fire,42,26,R470_3,Disaster Response Team,28.34,50,4,10,0.0,100000
470,I470_2,Forest Fire,42,26,R470_4,Flood Rescue Team,28.72,10,3,1,0.0,100000
470,I470_2,Forest Fire,42,26,R470_5,Ambulance,9.5,2,0,37,0.0,100000
471,I471_1,Heatwave,58,61,R471_1,Multi-Purpose Emergency Unit,11.82,22,1,81,0.6,184.55
471,I471_1,Heatwave,58,61,R471_2,Multi-Purpose Emergency Unit,5.21,10,0,75,0.6,144.0
471,I471_1,Heatwave,58,61,R471_3,Fire and Rescue Unit,23.68,43,2,85,0.0,100000
471,I471_2,Earthquake,22,105,R471_1,Multi-Purpose Emergency Unit,28.22,22,1,81,0.8,244.15
471,I471_2,Earthquake,22,105,R471_2,Multi-Purpose Emergency Unit,4.5,10,0,75,0.8,118.05
471,I471_2,Earthquake,22,105,R471_3,Fire and Rescue Unit,27.3,43,2,85,0.7,250.55
471,I471_3,Medical Emergency,86,416,R471_1,Multi-Purpose Emergency Unit,10.22,22,1,81,0.7,183.75
471,I471_3,Medical Emergency,86,416,R471_2,Multi-Purpose Emergency Unit,29.1,10,0,75,0.7,270.65
471,I471_3,Medical Emergency,86,416,R471_3,Fire and Rescue Unit,19.64,43,2,85,0.0,100000
472,I472_1,Flood,63,426,R472_1,Multi-Purpose Emergency Unit,3.46,29,3,77,0.8,147.75
472,I472_1,Flood,63,426,R472_2,Fire Unit,16.02,41,2,71,0.0,100000
472,I472_1,Flood,63,426,R472_3,Fire and Rescue Unit,17.37,10,4,99,0.0,100000
472,I472_1,Flood,63,426,R472_4,Ambulance,29.36,43,2,51,0.0,100000
472,I472_1,Flood,63,426,R472_5,Flood Rescue Team,5.01,2,0,60,1.0,125.25
